eventid,date,year,state,city,attack_type,weapon,target,group,fatalities,injuries,summary,latitude,longitude
199701010003,1-Jan-97,1997,Oklahoma,Tulsa,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Abortion Clinic,Unaffiliated Individual(s),0,0,,36.149745,-95.993334
199701020003,2-Jan-97,1997,Pennsylvania,Philadelphia,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Head of State | U.S. President,Unknown,0,0,,39.95227,-75.162369
199701020004,2-Jan-97,1997,Kansas,Leavenworth,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | Prison/Jail | Federal Peniteniary,Unknown,0,0,,39.31927,-94.915599
199701020005,2-Jan-97,1997,District of Columbia,Washington,Bombing/Explosion,Explosives/Bombs/Dynamite,Journalists & Media | Newspaper Journalist/Staff/Facility | Al-Hayat Newspaper,Unknown,0,0,,38.89037,-77.031959
199701130009,13-Jan-97,1997,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Journalists & Media | Newspaper Journalist/Staff/Facility | Al-Hayat Bureau at the United Nations Headquarters,Islamist Extremists,0,0,"1/13/1997:  Unknown perpetrators sent four letter bombs to the Al-Hayat newspaper's bureau at the United Nations Headquarters in Manhattan, New York, United States.  All four bombs, postmarked from Alexandria Egypt, were discovered and subsequently disarmed.",40.748876,-73.968009
199701160006,16-Jan-97,1997,Georgia,Atlanta,Bombing/Explosion,Explosives/Bombs/Dynamite,Abortion Related | Clinics | Abortion Clinic,Army of God,0,6,,33.748315,-84.391109
199701190010,19-Jan-97,1997,Oklahoma,Tulsa,Bombing/Explosion,Explosives/Bombs/Dynamite,"Abortion Related | Clinics | Reproductive Services of Tulsa, Oklahoma",Anti-Abortion Activists,0,0,"1/19/1997: A juvenile (whose name was not released by authorities) detonated two pipe bombs at the Reproductive Services clinic in Tulsa, Oklahoma, United States.  There were no casualties but the abortion clinic sustained $2,500 in damages.",36.149745,-95.993334
199701300005,30-Jan-97,1997,California,San Diego,Bombing/Explosion,Explosives/Bombs/Dynamite,Police | . | FBI,Unknown,0,0,,32.715695,-117.161719
199702010005,1-Feb-97,1997,Oklahoma,Tulsa,Facility/Infrastructure Attack,Firearms,"Abortion Related | Clinics | Reproductive Services of Tulsa, Oklahoma",Anti-Abortion Activists,0,0,"2/1/1997: A juvenile (whose name was not released by authorities) broke into the Reproductive Services clinic in Tulsa, Oklahoma, United States, and fired several rounds from his handgun at medical and office equipment.  An FBI monitor, a procedure table, and some medical equipment were damaged.",36.149745,-95.993334
199702010007,1-Feb-97,1997,California,Chula Vista,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General) | Government Personnel (excluding police, military) | home of federal employee",Unknown,0,0,,32.6409,-117.084279
199702130003,13-Feb-97,1997,Florida,Jacksonville,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions | Affiliated Institution | Jacksonville Jewish Center,Jewish Extremists,0,0,"2/13/1997:  Harry Shapiro placed a pipe bomb at the Jacksonville Jewish Center in Jacksonville, Florida, United States.  The bomb did not detonate and was discovered by a group of children nine days later.  Former Israeli Prime Minister Shimon Peres spoke at the Conservative Jewish synagogue on the same day the bomb was scheduled to detonate.",30.33138,-81.655799
199702180005,18-Feb-97,1997,Virginia,Falls Church,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unaffiliated Individual(s),0,0,,38.88549,-77.173624
199702210003,21-Feb-97,1997,Georgia,Atlanta,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Entertainment/Cultural/Stadium/Casino | Nightclub for gays,Army of God,0,4,,33.748315,-84.391109
199702230003,23-Feb-97,1997,New York,New York City,Armed Assault,Firearms,Tourists | Tourist | Tourists at Empire State Bldg,Palestinians,1,6,,40.712784,-74.005941
199703080002,8-Mar-97,1997,California,Los Angeles,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unaffiliated Individual(s),0,0,,34.187044,-118.381256
199703110009,11-Mar-97,1997,Utah,Sandy,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business | Farm/Ranch | building and trucks of the Fur Breeders Agricultural Cooperative in Sandy, UT",Animal Liberation Front (ALF),0,0,"03/11/1997: Members of the Animal Liberation Front (ALF) planted six pipe bombs, some laced with nails, at the offices and trucks of the Fur Breeders Agricultural Cooperative, a plant producing feed for mink farms, in Sandy, Utah, United States.  All six bombs exploded, causing $1,000,000 in property damage.  There were no casualties in the incident, and none of the 800 mink in the building were harmed. The same day, a caller phoned the KSL radio station, claiming responsibility for the incident in the name of ALF, and a second call was made to Coalition to Abolish the Fur Trade, also claiming the incident in the name of animal rights activists, but there was no specific reference to a person or group.  The perpetrators, Alexander David Slack, Clinton Colby Ellerman, Douglas Joshua Ellerman, Sean Albert Gautschy,  Adam Troy Peace, and Andrew Bishop, were arrested and indicted for their involvement in the incident and an alleged earlier attempt to bomb the co-op, which was aborted when they saw police presence.  After a trial, Sean Albert Gautschy,  Adam Troy Peace, and Andrew Bishop were acquitted, while Clinton Ellerman was sentenced to 5 years in prison, Douglas Ellerman to 7 years (which was later reduced by 13 months); Slack committed suicide months prior to the trial.",40.564938,-111.839048
199703170006,17-Mar-97,1997,California,Bakersfield,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unaffiliated Individual(s),0,0,,35.373222,-119.018793
199703180007,18-Mar-97,1997,Utah,Ogden,Facility/Infrastructure Attack,Incendiary,"Business | Industrial/Textiles/Factory | Montgomery Fur Company in Ogden, UT",Animal Liberation Front (ALF),0,0,"03/18/1997: Three animal rights activists attempted to burn down the Montgomery Fur Company in Ogden, Utah in the United States, when they poured 25 gallons of gasoline around the outside of the building.  However, the night security guard saw this, and managed to extinguish a lit fuse, before any fire occurred.  There were no casualties in the incident, and no property damage was reported.  Cameron M. Kraus and  Bret G. Walton, were charged and pleaded guilty to third-degree felony attempted aggravated arson in the case, and both sentenced to 30 days in jail, 30 days of home confinement, and one year probation.  Trev J. Poulson went to trial, was convicted and sentenced to probation.  The Animal Liberation Front claimed credit for the attack, but this claim was not confirmed.",41.222365,-111.970459
199703180008,18-Mar-97,1997,California,Davis,Facility/Infrastructure Attack,Incendiary,"Educational Institution | School/University/Educational Building | Center for Comparative Medicine in the process of construction at the University of California, Davis",Animal Liberation Front (ALF),0,0,"03/18/1997:  The Animal Liberation Front (ALF) claimed responsibility for setting arson the   site where the partially constructed Center for Comparative Medicine was in the process of being built, at the University of California, Davis, California, in the United States, causing $1,000 in damage.  Plastic material and evidence of a flammable liquid were found at the scene.  Several news rooms in Sacramento, including the Sacramento Bee, received anonymous faxes a few days later, claiming that ALF had firebombed the building as a way to recognize the 10-year anniversary of the $4.6 million arson fire a t the campus's John E. Thurman Veterinary Diagnostic Laboratory. There were no casualties in the incident.",38.538232,-121.761712
199704020006,2-Apr-97,1997,Montana,Bozeman,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unaffiliated Individual(s),0,0,,45.679325,-111.033184
199704080004,8-Apr-97,1997,Illinois,Urbana,Assassination,Incendiary,Government (General) | Judge/Attorney/Court | judge,Unknown,0,0,,40.11727,-88.204489
199704260003,26-Apr-97,1997,Texas,Dallas,Facility/Infrastructure Attack,Firearms,Religious Figures/Institutions | Place of Worship | Synagogue,Unaffiliated Individual(s),0,0,,32.778155,-96.795404
199704270010,27-Apr-97,1997,Texas,Fort Davis,Hostage Taking (Kidnapping),Firearms,Government (General) | Government Building/Facility/Office | U.S. Govt,Republic of Texas,0,1,,30.588498,-103.894658
199705030009,3-May-97,1997,Colorado,Colorado Springs,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Building/Facility/Office | Internal Revenue Service Office, Colorado Springs",Anti-Government Group,0,1,"5/3/1997: James Cleaver and Jack Dowell were convicted of setting a fire in the Internal Revenue Service Office located on the third floor of the Bell Tower Office Building in Colorado Springs, Colorado, United States.  Ronald Sherman pled guilty to driving the getaway car.  Cleaver and Dowell dropped five gallons of gasoline onto the floor of the office and, before fleeing, placed a timing device that ignited the fire ten minutes later.  The office building was gutted causing $2.5 million dollars in damages and a firefighter was injured fighting the blaze.",38.85978,-104.757328
199705060004,6-May-97,1997,North Carolina,Greensboro,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unknown,0,0,,36.068994,-79.794704
199705060005,6-May-97,1997,Washington,Yakima,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unknown,0,0,,46.604135,-120.507049
199705230001,23-May-97,1997,Oregon,Portland,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Abortion Clinic,Unknown,0,0,,45.511795,-122.675629
199705290002,29-May-97,1997,Arkansas,Fort Smith,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Entertainment/Cultural/Stadium/Casino | nightclub,Unknown,0,0,,35.3846,-94.421299
199707210013,21-Jul-97,1997,Oregon,Redmond,Facility/Infrastructure Attack,Incendiary,"Business | Industrial/Textiles/Factory | Cavel West horse meat packing plant in Redmond, OR",Animal Liberation Front (ALF),0,0,"07/21/1997: Five members of the Animal and Earth Liberation Fronts (ALF and ELF), Jacob Ferguson, Kevin Tubbs, Jonathan Paul,  Jennifer Kolar, and Joseph Dibee, set fire to the Cavel West horse meat packing plant and slaughterhouse in Redmond, Oregon in the United States.  The perpetrators drilled holes behind refrigeration units at the plant, poured ignitable liquid into the drilled holes, stuffed rags into the holes and placed buckets under the rags. Additionally, three separate incendiary devices, made of a mixture of soap, gasoline and diesel, and then blended into a gel, were placed in and around the buildings of the plant.  One of the incendiaries ignited prematurely, causing the group to abandon the rest of the plan.  The remaining two incendiaries failed to ignite due to malfunction. There were no casualties in the incident, but the fire caused over $1,000,000 in damage, destroying the facility and leaving it out of operation.  A few days after the fire, a communiqué was put out by the Animal Liberation Front, claiming responsibility for the arson.",44.272591,-121.169856
199707220005,22-Jul-97,1997,Alabama,Tuscaloosa,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | clinic,Unknown,0,0,,33.210435,-87.566214
199707260001,26-Jul-97,1997,California,San Francisco,Bombing/Explosion,Explosives/Bombs/Dynamite,Airports & Aircraft | Airport | airport,Unknown,0,0,,37.777125,-122.419644
199710280007,28-Oct-97,1997,New York,Fairport,Assassination,Firearms,Abortion Related | Personnel | Dr. David Gandell,Army of God,0,0,"10/28/1997: A gunman attempted to assassinate Dr. David Gandell, a physician who performed abortions, while he was at his home in Fairport, New York, United States. Authorities suspect Army of God member James Charles Kopp, who has been convicted of a similar attack that took place in 1998.",43.10106,-77.441914
199711090003,9-Nov-97,1997,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Bank/Commerce | office bldg,Unknown,0,0,,40.712784,-74.005941
199711300011,30-Nov-97,1997,Oregon,Burns,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Building/Facility/Office | Bureau of Land Management, Wild Horse Corrals near Burns, OR",Animal Liberation Front (ALF),0,0,"11/30/1997: Five members of the Animal and Earth Liberation Fronts (ALF and ELF), Jacob Ferguson, Kevin Tubbs, Josephine Overaker, William Rodgers, and Rebecca Rubin, freed horses and set arson to the Bureau of Land Management (BLM) Wild Horse Corral near Burns, Oregon in the United States, causing over $190,000 in damages.  The perpetrators placed incendiary devices at three locations in the barn and at two other locations, next to and inside a new tractor parked near the barn, then released the 500 horses, and placed different locks on the gates to the access road to block first responders from the scene.  There were no casualties in the incident.  A dozen horses escaped, but were subsequently recaptured, and none were injured. The BLM Horse Corral was targeted because the perpetrators  had read an article about an auction of wild horses in which buyers would adopt the horses and then sell them at a higher price to slaughterhouses, so the group wanted to ""help halt the BLM’s illegal and immoral business of rounding up wild horses from public lands and funneling them to slaughter,"" as they stated in their released communiqué, claiming responsibility for the incident.",43.58604,-119.054654
199712150005,15-Dec-97,1997,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Restaurant/Bar/Café | restuarant,Unknown,0,0,,40.712784,-74.005941
199712300004,30-Dec-97,1997,Illinois,Oakwood,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions | Place of Worship | church,Unknown,1,0,,40.11411,-87.778197
199801290002,29-Jan-98,1998,Alabama,Birmingham,Bombing/Explosion,Explosives/Bombs/Dynamite,Abortion Related | Clinics | Birmingham Abortion Clinic,Army of God,1,1,"01/29/1998: In Birmingham, Alabama, U.S.A., an off-duty officer, Robert Sanderson, was killed by a bomb just after he arrived for work as a security guard at the Birmingham Abortion Clinic. He became the nation's first fatality in an abortion clinic bombing. A nurse was also severely injured. In 2005 Eric Rudolph pleaded guilty to this and three earlier bombing attacks in Atlanta and was sentenced to life in prison. The Army of God group claimed responsibility for the bombings in a letter to news agencies.",33.520295,-86.811504
199802230003,23-Feb-98,1998,New York,Rochester,Facility/Infrastructure Attack,Fake Weapons,"Private Citizens & Property | Public Area (garden, parking lot, garage, beach, public building, camp) | Durand-Eastman Park in Rochester, NY",Animal Liberation Front (ALF),0,0,"2/23/1998: Two fake bombs were discovered by a parks employee and police at Durand-Eastman Park in Rochester, New York in the United States. The park was closed down for several hours when an employee found a suspicious device at one of the bait sites.  It is suspected that the devices, which appeared to be metal and about 2 inches in diameter and about 18 to 24 inches long, were planted by members of the Animal Liberation Front (ALF) as letters ""ALF"" and the words, ""There's a bomb at the site. No killing of deer""  were  written in red paint on the road and at the scene.  The incident was apparently in protest of the county's bait-and-shoot program.  Later in the day, a warning letter from ALF was found in the mailbox of county Parks Director Allen Cassidy, demanding that the program be stopped.",43.233838,-77.571695
199803260092,26-Mar-98,1998,California,Los Angeles,Unarmed Assault,Chemical,"Government (General) | Government Personnel (excluding police, military) | Police officers, city officials, and mental health workers in Marina Del Rey, California",Unaffiliated Individual(s),0,0,"03/26/1998:  Kathryn Schoonover sent envelopes filled with cyanide to several police officers, city officials, and mental health workers in Marina Del Rey, California, U.S.A.  No injuries were reported in the incident.",33.985215,-118.452109
199804010002,1-Apr-98,1998,California,Pacific Beach,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | A Planned Parenthood facility in Pacific Beach,Unknown,0,0,"04/01/1998: An unidentified assailant threw a Molotov Cocktail at the 1600 Thomas Avenue Building in Pacific Beach, California, U.S.A. The fire was quickly extinguished, causing only minor damage. The attack was specifically aimed at the office of Planned Parenthood.",32.795975,-117.239659
199804060007,6-Apr-98,1998,North Dakota,Fargo,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | The Fargo Women's Health Organization office,Unaffiliated Individual(s),0,0,"04/06/1998: A mentally unstable man broke a window at the Fargo Women's Health Organization in Fargo, North Dakota, U.S.A., throwing a container of kerosene into the clinic.  The kerosene failed to ignite.  The clinic had been the brunt of several vandalism attacks in the past.  Randal Hanson was found guilty of the crime, but his defense lawyer argued that he was mentally unstable.",46.877257,-96.790247
199804140001,14-Apr-98,1998,New Mexico,Santa Fe,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property | Museum/Cultural Center/Cultural House | Cline Lew Contemporary Gallery in Santa Fe,Unaffiliated Individual(s),0,0,"04/14/1998: An anti-abortion activist set fire to an area within a Sante Fe gallery in New Mexico, U.S.A.. This attack occurred just moments before a pro-choice abortion activist was set to speak. The gallery suffered minor fire damage, but there were no casualties.",35.686975,-105.937799
199805040003,4-May-98,1998,Florida,Wimauma,Facility/Infrastructure Attack,Incendiary,"Business | Industrial/Textiles/Factory | veal processing plant in Wimauma, Florida",Animal Liberation Front (ALF),0,0,"05/04/1998: The Animal Liberation Front (ALF) claimed responsibility for an arson set at the Florida Veal Processors Inc., in Wimauma, Florida in the United States, causing $500,000 in damages to the building. No one was injured in the blaze, which was set in two places: in an office on the first floor and in an upstairs employee locker area.  The initials ""A.L.F."" were spray-painted on the building, and in their statement of responsibility the group wrote, ""The action was done on behalf of the hundreds of calves every year in the American veal industry who are kept in isolation, denied freedom of movement and fed a deliberately unhealthy diet for the entirety of their short lives until they are slaughtered at a hell like Florida Veal Processors.""",27.713726,-82.29624
199806210004,21-Jun-98,1998,Washington,Olympia,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Personnel (excluding police, military) | Animal Plant Health Inspection Service (APHIS, US Department of Agriculture",Animal Liberation Front (ALF),0,0,"06/21/1998: Three members of the Animal and Earth Liberation Fronts (ALF and ELF) placed and ignited six five-gallon buckets of fuel at three different places on the exterior of the U.S.D.A. Animal Plant Health Inspection Service (APHIS), which was housed in the Forest Land Management Center in Olympia, Washington in the United States.  The fires were started with a fire starter and a lit fuel-soaked sponge, which were thrown into the buckets of fuel.  The fire spread to the building, causing an estimated $1,200,000 damage to the building and contents.  There were no casualties in the incident. A few hours after the APHIS arson, the perpetrators set incendiary devices at the  U.S.D.A. Animal Damage Control (ADC) facility, also in Olympia, Washington, only about 12 miles from the APHIS building. The groups claimed responsibility for the arsons in letter, stating that the acts were a ""great cleansing process"" and ""This war on wildlife and nature must end! We will not stop until it does."" The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",47.039225,-122.891429
199806270001,27-Jun-98,1998,New Mexico,Santa Fe,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property | . | ,Anti-Environmentalist,0,0,"6/27/1998: Raymond Kodiak Sandoval, a former member of the Minutemen Militia, set two fires in the Jemez Mountains in New Mexico, United States that merged into a single fire.  The blaze, later monikered the Oso Complex Fire, lasted one week and required over eight-hundred firemen to be extinguished.  The fire burned over five thousand acres of land and caused around $3,500,000 in damages.",35.686975,-105.937799
199807160002,16-Jul-98,1998,New Jersey,Paramus,Facility/Infrastructure Attack,Incendiary,Business | Retail/Grocery/Bakery | A van owned by Steve Corn Furs,Animal Liberation Front (ALF),0,0,"07/16/1998: The Animal Liberation Front (ALF) set fire to a van from Steve Corn Furs in Paramus, New Jersey, U.S.A.. No injuries were reported.",40.944407,-74.070626
199807240001,24-Jul-98,1998,District of Columbia,Washington,Armed Assault,Firearms,Government (General) | Government Building/Facility/Office | The U.S. Capitol Building in Washington D.C.,Unaffiliated Individual(s),2,1,"07/24/1998: An individual, Russell Weston, was suspected of attacking the U.S. Capitol building in Washington D.C., U.S.A., killing two policemen and injuring one.",38.89037,-77.031959
199808020002,2-Aug-98,1998,Indiana,Lafayette,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Judge/Attorney/Court | The County Courthouse in Lafayette,Unknown,0,0,"08/02/1998: A stolen pickup truck carrying a homemade bomb crashed through the doors of the county courthouse in Lafayette, Indiana, U.S.A., and ignited an accelerant on board, causing a fire that heavily damaged the building. However, the bomb did not explode and no one was injured.",40.41737,-86.876554
199808210005,21-Aug-98,1998,Ohio,Columbus,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Office of Dr. Mervyn Samuel,Anti-Abortion Activists,0,0,"8/21/1998: Unknown perpetrators ignited a fire at the still under construction office of Dr. Mervyn Samuel in Columbus, Ohio, United States.  There were no casualties, but the future health care facility sustained around $100 in damages.  As part of his position as an obstetrician-gynecologist Dr. Samuel performed abortions.",39.96196,-83.002984
199809080004,8-Sep-98,1998,North Carolina,Fayetteville,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Carolina Women's Clinic,Anti-Abortion Activists,0,0,"9/8/1998:  In a series of related attacks, unknown perpetrators ignited a fire at the Carolina Women's Clinic in Fayetteville, North Carolina, United States.  There were no casualties, but abortion clinic sustained $17,000 in damages.",35.054495,-78.877579
199809210002,21-Sep-98,1998,California,Arcata,Facility/Infrastructure Attack,Incendiary,"Business | . | trucking and logging company in Arcata, California",Animal Liberation Front (ALF),0,0,"09/21/1998:  Two members of the Animal and Earth Liberation Fronts (ALF and ELF), Jacob Ferguson and Kendall Tankersley, placed eleven incendiary devices in logging trucks in the parking lot of the Redwood Coast Trucking Company in Arcata, California in the United States.  One incendiary ignited, completely destroying the truck and causing a loss of $40,000.  The other ten incendiaries failed to function properly.  There were no casualties in the incident.  After placing the incendiaries at the Redwood trucking company, the two drove to another trucking company nearby and attempted to set arson there as well.  Ferguson and Tankersley were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period. Neither Ferguson nor Tankersley was ever charged or convicted for this particular incident, but both were sentenced for other arsons during the 6 year time period.",40.86743,-124.085154
199810030002,3-Oct-98,1998,North Carolina,Lakedale,Bombing/Explosion,Explosives/Bombs/Dynamite,Abortion Related | Clinics | The Carolina Women's Clinic near Fayetteville,Unknown,0,0,"10/03/1998: Six sticks of dynamite, bundled with black tape and a kitchen timer, were discovered at the Carolina Women's Clinic south of Fayetteville, North Carolina, U.S.A. No injuries or damage resulted from this incident and there was no claim of responsibility. In addition, the Hallmark Clinic was also attacked on the same day.",35.02472,-78.89917
199810030003,3-Oct-98,1998,North Carolina,Fayetteville,Bombing/Explosion,Explosives/Bombs/Dynamite,Abortion Related | Clinics | The Hallmark Clinic near Fayetteville,Unknown,0,0,"10/03/1998: Six sticks of dynamite, bundled with black tape and a kitchen timer, were discovered at the Hallmark Clinic east of the Fayetteville, North Carolina, U.S.A. No injuries or damage resulted from this incident and there was no claim of responsibility. In addition, the Carolina Women's Clinic was also attacked on the same day.",35.054495,-78.877579
199810110011,11-Oct-98,1998,Wyoming,Rock Springs,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Building/Facility/Office | Bureau of Land Management, Wild Horse Corrals in Rock Springs, WY",Animal Liberation Front (ALF),0,0,"10/11/1998: Seven members of the Animal and Earth Liberation Fronts (ALF and ELF) freed horses and attempted to burn down the Bureau of Land Management's Wild Horse Corral in Rock Springs, Wyoming in the United States.   The perpetrators placed incendiary devices near buildings and vehicles, specifically targeting a truck used to transport horses, but while the devices were being planted, one of the perpetrators prematurely opened one of the gates, and the horses started running loose, at which point, the group aborted the plan, and left behind sponges, gas cans, buckets of fuel, and some timing devices before fleeing the scene.  None of the incendiaries functioned properly; thus, there were no casualties or property damage at the scene.  The release of the horses cost BLM about $2,426 in aviation expenses to retrieve the freed horses.  The next month, the group claimed responsibility for the incident in the name of ALF and ELF as a press release on their website, stating the BLM horse corral was targeted for ""slaughtering horses for foreign dinner plates."" The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",41.58616,-109.222772
199810190004,19-Oct-98,1998,Colorado,Vail,Facility/Infrastructure Attack,Incendiary,Business | Hotel/Resort | buildings and ski lifts at the Vail Ski Resort,Earth Liberation Front (ELF),0,0,"10/19/1998: Members of the Animal and Earth Liberation Fronts (ALF and ELF) claimed responsibility for setting multiple fires at the Vail Ski Resort outside of Vail, Colorado in the United States, causing an estimated $24 million in damages and loss.  There were no casualties in the incident; however, the fires caused structural damage to radio towers, ski lift towers, restaurants, and the ski patrol office. Altogether there was damage to eight structures, including four ski lifts, at two sites on a stretch of land about a mile apart; five structures were damaged at one site and three at the second.  In a communiqué sent via email to the Liberation Collective and various  local universities, newspapers, and public radio stations, both ALF and ELF claimed responsibility for the incident, stating that the motive was to protect the lynx habitat and warned that skiers should choose alternative destinations. The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",39.640261,-106.374272
199810230001,23-Oct-98,1998,New York,Amherst,Armed Assault,Firearms,Abortion Related | Personnel | Dr. Barnett Slepian,Army of God,1,0,"10/23/1998: Dr. Barnett Slepian was shot in Amherst, New York, U.S.A. Slepian had been the target of anti-abortion protesters since the 1980's.  James Charles Kopp was ultimately found guilty of the killing.",42.978371,-78.799942
199810270003,27-Oct-98,1998,New Hampshire,Concord,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General) | Government Building/Facility/Office | The Concord Public Library in Concord, New Hampshire",Unknown,0,0,"10/27/1998: A pipe bomb was found on the steps outside the Concord Public Library in Concord, New Hampshire, U.S.A.. Authorities discovered the device after Governor Jeanne Shaheen's office received a threatening letter. The device did not explode.",43.20725,-71.536604
199812260003,26-Dec-98,1998,Oregon,Medford,Facility/Infrastructure Attack,Incendiary,"Government (General) | Government Building/Facility/Office | U.S. Forest Industries headquarters office in Medford, OR",Earth Liberation Front (ELF),0,0,"12/26/1998: In a fax received by The Associated Press, members of the Earth Liberation Front (ELF) claimed responsibility for setting fire to the U.S. Forest Industries headquarters office in Medford, Oregon in the United States, causing about $990,220 in damage.  The arson was caused by an incendiary, composed of two five-gallon buckets filled with a fuel mixture and timing devices, which was placed in front of the building behind some bushes. There were no casualties in the incident.  The communiqué sent to AP and also published in an Internet news release from the Animal Liberation Frontline Information Service, stated that the act was performed as retaliation for the forests and animals lost to ""feed the wallets of greedy"" corporations. The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",42.357411,-122.861072
199903130005,13-Mar-99,1999,North Carolina,Asheville,Bombing/Explosion,Explosives/Bombs/Dynamite,"Abortion Related | Clinics | The Femcare Clinic in Asheville, North Carolina",Unknown,0,0,"03/13/1999: The Femcare Clinic in Asheville, North Carolina, U.S.A., was the target of a suspected bomb attack. The bomb, which failed to fully explode, could have caused significant damage. The abortion clinic was closed at the time of the attack. No one claimed responsibility for this incident.",35.59846,-82.553144
199903160003,16-Mar-99,1999,New Mexico,Albuquerque,Facility/Infrastructure Attack,Incendiary,Abortion Related | Clinics | Planned Parenthood of New Mexico,Anti-Abortion Activists,0,0,"3/16/1999: Ricky Lee McDonald ignited a fire at the Planned Parenthood of New Mexico clinic in Albuquerque, New Mexico, United States.  There were no casualties, but the abortion clinic sustained $3,000 in damages.",35.08418,-106.648639
199903200009,19-Mar-99,1999,New Mexico,Santa Fe,Bombing/Explosion,Explosives/Bombs/Dynamite,"NGO | Domestic NGO | The Forest Guardians office in Santa Fe, New Mexico",Unaffiliated Individual(s),0,0,"03/19/1999: A pipe bomb was left in the mailbox of the Forest Guardians, an environmentalist group, in Santa Fe, New Mexico, U.S.A.. The pipe bomb was 10 inches long, had a cigarette fuse and was disarmed by the bomb squad. The Forest Guardians had been threatened previously for their pro-environment agenda. The perpetrators were unknown.",35.686975,-105.937799
199903260005,26-Mar-99,1999,District of Columbia,Washington,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Head of State | Bill Clinton,Unaffiliated Individual(s),0,0,"3/26/1999: Frank Darwin Alexander sent a mail bomb to the White House addressed to Bill Clinton.  The device detonated in inside a truck trailer at the Washington D.C., United States bulk mail center.  There were no casualties but three containers of mail were damaged.",38.89037,-77.031959
199903270006,27-Mar-99,1999,New Jersey,Franklin,Facility/Infrastructure Attack,Incendiary,"Business | Entertainment/Cultural/Stadium/Casino | circus vehicles belonging to Big Apple Circus, on tour at the Colonial Park in Franklin Township, NJ",Animal Liberation Front (ALF),0,0,"03/27/1999: Two tractor-trailer trucks of the Big Apple Circus were destroyed, and a flatbed truck sustained damage in a firebombing targeting the circus being held at Colonial Park in Franklin Township in Somerset County, New Jersey, United States.  An additional incendiary device, which had failed to function, was discovered in the cab of a backhoe that was parked behind the destroyed vehicles.  In a statement sent to The Record, the Animal Liberation Front (ALF) claimed responsibility for using gallon containers filled with gasoline and topped with candles to set fire to the trucks, claiming they targeted the circus ""to draw attention to""enslaved""and""exploited"" performers.""  There were no casualties, nor injuries to animals in the incident.  The property damage was estimated at $70,000.",40.510833,-74.573423
199903280009,28-Mar-99,1999,Texas,San Antonio,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions | Religious Figure | John Hagee,Unaffiliated Individual(s),0,0,"3/28/1999: Frank Darwin Alexander sent a mail bomb addressed to John Hagee, a preacher with Cornerstone Ministries, in San Antonio.  The device detonated at the Dallas, Texas, United States bulk mail center.  There were no casualties but machinery and equipment at the facility were slightly damaged.",29.42449,-98.494624
